ngram,all,up,down,polarity,hawk/dov
배운/VV,63,18.0,30.0,0.6824679577862316,dovish
독촉/NNG,63,16.0,31.0,0.587069210998909,dovish
반경/NNG,63,31.0,20.0,1.7630422242810986,hawkish
지표/NNG;부진/NNG;fed/NNG;금리/NNG;인상/NNG,63,26.0,18.0,1.64297841689278,hawkish
글로벌/NNG;경제/NNG;침체/NNG,63,30.0,25.0,1.3649359155724632,hawkish
보로/NNG,63,26.0,22.0,1.34425506836682,hawkish
바닐라/NNG,63,11.0,36.0,0.3475531266503957,dovish
유동화전문회사/NNG,63,17.0,37.0,0.522610598304772,dovish
武/NNG,63,30.0,24.0,1.4218082453879826,hawkish
혼합주/NNG,63,37.0,16.0,2.6303452539677674,hawkish
암호/NNG,63,16.0,40.0,0.4549786385241545,dovish
패밀리오피스/NNG,63,38.0,23.0,1.8792595939041163,hawkish
매출/NNG;예상/NNG;웃돌/VV,62,11.0,36.0,0.3475531266503957,dovish
수출업체/NNG;네고/NNG;상단/NNG;제한/NNG,62,18.0,33.0,0.6204254161693016,dovish
경제/NNG;활동/NNG;완만/NNG;속도/NNG;확장/NNG,62,10.0,42.0,0.27082061816913955,dovish
하락/NNG;압력/NNG;줄/VV,62,15.0,28.0,0.6093463908805639,dovish
모지기/NNG,62,34.0,21.0,1.841580203550149,hawkish
으뜸/NNG,62,34.0,19.0,2.03543075129227,hawkish
접한/VV,62,33.0,25.0,1.5014295071297097,hawkish
세계/NNG;경제/NNG;위협/NNG,62,26.0,22.0,1.34425506836682,hawkish
다중/NNG,62,30.0,15.0,2.274893192620772,hawkish
미뤄왔/VV,62,25.0,21.0,1.3541030908456977,hawkish
금리/NNG;인하/NNG;기대/NNG;낮/VV,62,20.0,35.0,0.649969483605935,dovish
헤쳐나갈/VV,62,30.0,23.0,1.48362599518746,hawkish
아슬/NNG,62,18.0,36.0,0.5687232981551931,dovish
온수/NNG,62,26.0,18.0,1.64297841689278,hawkish
개동/NNG,62,19.0,34.0,0.6356319214675688,dovish
가계/NNG;대출/NNG;증가/NNG;둔화/NNG,62,27.0,23.0,1.335263395668714,hawkish
발전기금/NNG,62,26.0,19.0,1.556505868635265,hawkish
수출대상국/NNG,62,32.0,20.0,1.819914554096618,hawkish
떼/NNG,62,32.0,19.0,1.9156995306280187,hawkish
지수/NNG;상승/NNG뉴욕/NNG,62,27.0,20.0,1.5355529050190213,hawkish
폐쇄형/NNG,62,19.0,30.0,0.7203828443299112,dovish
상단/NNG;저점/NNG;고점/NNG,62,35.0,20.0,1.9905315435431756,hawkish
유가/NNG;증시/NNG;강세/NNG,62,18.0,29.0,0.7060013356409294,dovish
상품지수/NNG,62,21.0,34.0,0.7025405447799443,dovish
경기/NNG;견조/NNG,62,32.0,18.0,2.022127282329575,hawkish
주택시장/NNG;우려/NNG,62,34.0,19.0,2.03543075129227,hawkish
자행/NNG,62,33.0,21.0,1.787416079916321,hawkish
금리/NNG;인상/NNG;우려/NNG;확산/NNG,62,14.0,41.0,0.3883963987401318,dovish
전통자산/NNG,62,14.0,26.0,0.6124712441671311,dovish
주문/NNG;늘/VV,62,33.0,20.0,1.876786883912137,hawkish
월지급금/NNG,62,38.0,21.0,2.0582366980854605,hawkish
인하/NNG;최저/NNG,62,37.0,9.0,4.676169340387142,hawkish
회복/NNG;부진/NNG,62,17.0,38.0,0.5088576878230675,dovish
거듭날/VV,62,30.0,16.0,2.1327123680819735,hawkish
끊긴/VV,62,35.0,21.0,1.8957443271839767,hawkish
매매계약서/NNG,62,16.0,33.0,0.5514892588171569,dovish
지표/NNG;많/VA;않/VX,62,13.0,30.0,0.49289352506783396,dovish
장쑤/NNG,62,30.0,24.0,1.4218082453879826,hawkish
금리/NNG;상승/NNG채권시장/NNG,62,30.0,23.0,1.48362599518746,hawkish
여전/NNG;금리/NNG;인하/NNG,62,17.0,29.0,0.6667790392164332,dovish
무자/NNG,62,29.0,15.0,2.199063419533413,hawkish
태산/NNG,62,41.0,13.0,3.5873315729789104,hawkish
맞닥뜨리/VV,62,28.0,23.0,1.3847175955082962,hawkish
장외파생상품시장/NNG,62,15.0,28.0,0.6093463908805639,dovish
경제/NNG;회복/NNG;자신/NNG,62,16.0,35.0,0.519975586884748,dovish
코퍼/NNG,62,35.0,20.0,1.9905315435431756,hawkish
자산/NNG;매입/NNG;줄/VV,62,16.0,33.0,0.5514892588171569,dovish
경쟁강도/NNG,62,29.0,16.0,2.061621955812575,hawkish
산재보험/NNG,62,23.0,20.0,1.308063585756944,hawkish
어가/NNG,62,29.0,24.0,1.3744146372083834,hawkish
앞당겨졌/VV,62,14.0,31.0,0.5136855596240454,dovish
기업/NNG;실적/NNG;악화/NNG;우려/NNG,62,17.0,37.0,0.522610598304772,dovish
수출/NNG;경기/NNG;둔화/NNG,62,18.0,32.0,0.6398137104245921,dovish
내부통제/NNG;강화/NNG,62,17.0,36.0,0.5371275593687934,dovish
경기/NNG;꺾/VV,62,26.0,19.0,1.556505868635265,hawkish
부동산세/NNG,62,33.0,22.0,1.7061698944655792,hawkish
되돌아올/VV,62,20.0,31.0,0.7338365137486362,dovish
돌아간다는/VV,62,18.0,32.0,0.6398137104245921,dovish
실업률/NNG;안정/NNG,62,31.0,20.0,1.7630422242810986,hawkish
종착역/NNG,62,29.0,25.0,1.319438051720048,hawkish
파면/NNG,62,28.0,7.0,4.5497863852415446,hawkish
성장/NNG;약하/VA,62,14.0,44.0,0.36191482609875925,dovish
보낸다/VV,62,28.0,24.0,1.327021029028784,hawkish
가방/NNG,62,34.0,11.0,3.5157440249593757,hawkish
사기업/NNG,62,41.0,17.0,2.7432535558074016,hawkish
상장잔액/NNG,62,18.0,33.0,0.6204254161693016,dovish
대통령탄핵소추안/NNG,62,8.0,30.0,0.30331909234943627,dovish
사업자등록/NNG,62,30.0,23.0,1.48362599518746,hawkish
밑바닥/NNG,62,30.0,20.0,1.7061698944655792,hawkish
체가/NNG,62,33.0,21.0,1.787416079916321,hawkish
대외/NNG;위험/NNG;확대/NNG,62,45.0,14.0,3.6560783452833836,hawkish
구제금융설/NNG,62,18.0,34.0,0.6021776098113809,dovish
통합지원센터/NNG,62,13.0,33.0,0.44808502278893997,dovish
부와/NNG,62,19.0,32.0,0.6753589165592917,dovish
원만히/MAG,62,18.0,31.0,0.6604528623737727,dovish
기업/NNG;환경/NNG;개선/NNG,62,28.0,23.0,1.3847175955082962,hawkish
제조업/NNG;회복/NNG,62,16.0,33.0,0.5514892588171569,dovish
경기/NNG;불확실성/NNG;높/VA,62,27.0,22.0,1.3959571863809286,hawkish
증강/NNG,62,31.0,20.0,1.7630422242810986,hawkish
손비/NNG,62,34.0,24.0,1.6113826781063805,hawkish
근모/NNG,62,37.0,24.0,1.7535635026451786,hawkish
부류/NNG,62,30.0,18.0,1.8957443271839767,hawkish
매스/NNG,61,10.0,43.0,0.26452246425822934,dovish
금리/NNG;대출/NNG;금리/NNG;인상/NNG,61,35.0,14.0,2.8436164907759647,hawkish
벌금형/NNG,61,18.0,28.0,0.7312156690566768,dovish
풍족/NNG,61,18.0,28.0,0.7312156690566768,dovish
땀/NNG,61,31.0,25.0,1.4104337794248787,hawkish
정책/NNG;종료/NNG,61,23.0,19.0,1.3769090376388884,hawkish
부풀려진/VV,61,27.0,22.0,1.3959571863809286,hawkish
연금수령액/NNG,61,27.0,23.0,1.335263395668714,hawkish
벅차/VA,61,31.0,24.0,1.4692018535675822,hawkish
로고/NNG,61,28.0,22.0,1.447659304395037,hawkish
교외/NNG,61,34.0,25.0,1.5469273709821252,hawkish
경상/NNG;수지/NNG;흑자/NNG;줄/VV,61,27.0,23.0,1.335263395668714,hawkish
벼/NNG,61,25.0,20.0,1.4218082453879828,hawkish
문항/NNG,61,41.0,16.0,2.914706903045364,hawkish
폴락/MAG,61,18.0,30.0,0.6824679577862316,dovish
파시/NNG,61,30.0,19.0,1.7959683099637673,hawkish
고용시장/NNG;견고/NNG,61,17.0,27.0,0.7161700791583913,dovish
公/NNG,61,30.0,17.0,2.0072586993712696,hawkish
소요사태/NNG,61,28.0,19.0,1.6762370892995164,hawkish
비용/NNG;급증/NNG,61,17.0,27.0,0.7161700791583913,dovish
국채선물/NNG;약세/NNG기자/NNG,61,29.0,19.0,1.736102699631642,hawkish
흘린/VV,61,12.0,46.0,0.296725199037492,dovish
자금/NNG;조달/NNG;압박/NNG,61,16.0,33.0,0.5514892588171569,dovish
제약조건/NNG,61,27.0,23.0,1.335263395668714,hawkish
과잉/NNG;유동성/NNG;우려/NNG,61,31.0,25.0,1.4104337794248787,hawkish
하마평/NNG,61,27.0,22.0,1.3959571863809286,hawkish
강하/VA;경계/NNG,61,32.0,19.0,1.9156995306280187,hawkish
공단채/NNG,61,15.0,26.0,0.6562191901790689,dovish
자본/NNG;규제/NNG;강화/NNG,61,23.0,19.0,1.3769090376388884,hawkish
차입/NNG;여건/NNG;악화/NNG,61,11.0,44.0,0.28436164907759653,dovish
일방/NNG,61,28.0,24.0,1.327021029028784,hawkish
건전성/NNG;규제/NNG;강화/NNG,61,29.0,21.0,1.5707595853810095,hawkish
순이자마진/NNG;회복/NNG,61,33.0,20.0,1.876786883912137,hawkish
지수/NNG;지지/NNG,61,34.0,24.0,1.6113826781063805,hawkish
죄송/NNG,61,19.0,31.0,0.6971446880612044,dovish
안길/VV,61,20.0,31.0,0.7338365137486362,dovish
소비자/NNG;물가/NNG;상승률/NNG;최저/NNG,61,12.0,36.0,0.3791488654367953,dovish
외부인사/NNG,61,19.0,31.0,0.6971446880612044,dovish
전시장/NNG,61,25.0,19.0,1.4966402583031395,hawkish
부작용/NNG;줄/VV,61,27.0,23.0,1.335263395668714,hawkish
가금/NNG,61,19.0,36.0,0.6003190369415927,dovish
어우러져/VV,61,18.0,32.0,0.6398137104245921,dovish
우려/NNG;오르/VV,61,28.0,20.0,1.5924252348345407,hawkish
경부/NNG,61,15.0,27.0,0.6319147757279923,dovish
재주/NNG,61,20.0,33.0,0.6893615735214462,dovish
원가/NNG;부담/NNG,61,35.0,18.0,2.2117017150479725,hawkish
노고/NNG,61,35.0,21.0,1.8957443271839767,hawkish
신용위험/NNG;상승/NNG,61,35.0,17.0,2.3418018159331475,hawkish
콜/NNG;금리/NNG;인상/NNG;우려/NNG,61,29.0,19.0,1.736102699631642,hawkish
경기/NNG;회복/NNG;촉진/NNG,61,16.0,27.0,0.6740424274431918,dovish
옵션가격/NNG,61,20.0,30.0,0.7582977308735908,dovish
편입비/NNG,61,16.0,35.0,0.519975586884748,dovish
개인택시/NNG,61,29.0,17.0,1.9403500760588939,hawkish
피닉스/NNG,61,13.0,31.0,0.47699373393661354,dovish
부당한공동행위/NNG,61,31.0,22.0,1.6027656584373624,hawkish
폄하/NNG,61,29.0,21.0,1.5707595853810095,hawkish
합쳐진/VV,61,15.0,26.0,0.6562191901790689,dovish
든다며/VV,61,31.0,20.0,1.7630422242810986,hawkish
이자/NNG;부담/NNG;덜/VV,61,19.0,32.0,0.6753589165592917,dovish
사회적합의/NNG,61,27.0,23.0,1.335263395668714,hawkish
열띤/VA,61,28.0,20.0,1.5924252348345407,hawkish
공주/NNG,61,23.0,17.0,1.53889833618464,hawkish
외무성/NNG,61,41.0,17.0,2.7432535558074016,hawkish
뉴딜정책/NNG,61,20.0,36.0,0.6319147757279923,dovish
총합/NNG,61,24.0,17.0,1.6058069594970155,hawkish
무늬/NNG,61,22.0,33.0,0.7582977308735906,dovish
전망/NNG;하단/NNG,61,10.0,38.0,0.2993280516606279,dovish
세인/NNG,61,31.0,17.0,2.0741673226836452,hawkish
선진국/NNG;완화/NNG,61,16.0,29.0,0.6275567427919372,dovish
금리/NNG;인하/NNG;하락/NNG,61,15.0,38.0,0.44899207749094183,dovish
인상/NNG;아니/VCN,61,36.0,18.0,2.2748931926207723,hawkish
영공/NNG,61,38.0,9.0,4.802552295532742,hawkish
은행/NNG;실적/NNG;호조/NNG,61,14.0,35.0,0.4549786385241545,dovish
함축/NNG,61,27.0,21.0,1.4624313381133536,hawkish
엄밀/NNG,61,29.0,23.0,1.4341717953478783,hawkish
부채/NNG;확대/NNG,61,30.0,21.0,1.6249237090148372,hawkish
이자/NNG;상환/NNG;부담/NNG,61,22.0,34.0,0.7359948564361322,dovish
'비/NNG',61,54.0,2.0,30.711058100380423,hawkish
재산권/NNG,61,28.0,23.0,1.3847175955082962,hawkish
전망/NNG;채권시장/NNG;강세/NNG,61,18.0,34.0,0.6021776098113809,dovish
엄청/MAG,61,32.0,21.0,1.733251956282493,hawkish
저감/NNG,61,18.0,35.0,0.5849725352453414,dovish
꺼린다/VV,61,15.0,23.0,0.74181299759373,dovish
fed/NNG;경기/NNG;확장/NNG,61,32.0,24.0,1.5165954617471815,hawkish
최대/NNG;인하/NNG,61,12.0,37.0,0.3689015988033685,dovish
여하/NNG,61,29.0,25.0,1.319438051720048,hawkish
미어/NNG,61,16.0,26.0,0.6999671361910069,dovish
공공분양/NNG,61,28.0,21.0,1.5165954617471815,hawkish
어렵/VA;고평가/NNG,61,18.0,29.0,0.7060013356409294,dovish
고난/NNG,61,30.0,19.0,1.7959683099637673,hawkish
해방/NNG,61,28.0,24.0,1.327021029028784,hawkish
회색/NNG,61,25.0,19.0,1.4966402583031395,hawkish
전성/NNG,61,22.0,33.0,0.7582977308735906,dovish
실적/NNG;호조/NNG;오르/VV,61,33.0,22.0,1.7061698944655792,hawkish
국채선물/NNG;낙폭/NNG;확대/NNG,61,30.0,17.0,2.0072586993712696,hawkish
산술/NNG,61,20.0,30.0,0.7582977308735908,dovish
인사이트펀드/NNG,61,14.0,42.0,0.3791488654367954,dovish
행지/NNG,61,23.0,19.0,1.3769090376388884,hawkish
성장성/NNG;둔화/NNG,61,25.0,19.0,1.4966402583031395,hawkish
치인/NNG,61,34.0,20.0,1.9336592137276565,hawkish
물밀/VV,61,30.0,26.0,1.3124383803581379,hawkish
예상/NNG;확산/NNG,61,27.0,18.0,1.7061698944655792,hawkish
지불가격지수/NNG,61,27.0,22.0,1.3959571863809286,hawkish
금리/NNG;오르/VV;긴축/NNG,61,36.0,17.0,2.4087104392455236,hawkish
장거리미사일발사/NNG,61,35.0,22.0,1.809574130493796,hawkish
붙들/VV,61,28.0,20.0,1.5924252348345407,hawkish
'국가/NNG',61,20.0,31.0,0.7338365137486362,dovish
일정표/NNG,61,14.0,32.0,0.4976328858857939,dovish
pmi/NNG;오르/VV,61,34.0,18.0,2.1485102374751737,hawkish
'비용/NNG',61,61.0,0.5,138.7684847498671,hawkish
경제/NNG;지표/NNG;예상/NNG;부진/NNG,61,26.0,22.0,1.34425506836682,hawkish
투자/NNG;개선/NNG,61,24.0,20.0,1.3649359155724634,hawkish
수출업체/NNG;네고/NNG;우위/NNG,61,25.0,21.0,1.3541030908456977,hawkish
대내외/NNG;경제/NNG;불확실성/NNG,61,26.0,15.0,1.9715741002713358,hawkish
지연/NNG;우려/NNG,61,22.0,15.0,1.6682550079218994,hawkish
성금/NNG,61,36.0,12.0,3.412339788931159,hawkish
토해/VV,61,32.0,21.0,1.733251956282493,hawkish
매각설/NNG,61,30.0,20.0,1.7061698944655792,hawkish
택지비/NNG,61,8.0,39.0,0.23332237873033562,dovish
서부텍사스산원유/NNG;가격/NNG;낮/VA,61,17.0,30.0,0.6445530712425521,dovish
신용경로/NNG,61,17.0,37.0,0.522610598304772,dovish
뒷짐/NNG,60,17.0,34.0,0.5687232981551931,dovish
메워야/VV,60,16.0,38.0,0.47892488265700467,dovish
플러스/NNG;마이너스/NNG,60,27.0,22.0,1.3959571863809286,hawkish
마이너스/NNG;크/VV,60,18.0,33.0,0.6204254161693016,dovish
불용/NNG,60,31.0,19.0,1.855833920295893,hawkish
강하/VA;경기/NNG;회복/NNG,60,31.0,17.0,2.0741673226836452,hawkish
캠/NNG,60,20.0,30.0,0.7582977308735908,dovish
출품/NNG,60,4.0,31.0,0.14676730274972724,dovish
축복/NNG,60,27.0,18.0,1.7061698944655792,hawkish
전미부동산협회/NNG,60,42.0,11.0,4.342977913185111,hawkish
글로벌/NNG;경기/NNG;둔화/NNG;우려/NNG;크/VV,60,31.0,23.0,1.533080195027042,hawkish
근원/NNG;pce/NNG;물가/NNG;오르/VV,60,15.0,39.0,0.43747946011937927,dovish
묵인/NNG,60,15.0,35.0,0.48747711270445115,dovish
국고채/NNG;금리/NNG;하회/NNG,60,13.0,25.0,0.5914722300814008,dovish
무형자산/NNG,60,21.0,36.0,0.6635105145143918,dovish
플레이스/NNG,60,38.0,17.0,2.542527685870275,hawkish
지준율/NNG;금리/NNG;인상/NNG,60,43.0,11.0,4.446382149213328,hawkish
밀려서/VV,60,27.0,23.0,1.335263395668714,hawkish
잔존액/NNG,60,17.0,28.0,0.6905925763313058,dovish
긴축정책/NNG;강화/NNG,60,36.0,17.0,2.4087104392455236,hawkish
가처분/NNG;소득/NNG;증가/NNG,60,28.0,23.0,1.3847175955082962,hawkish
신용/NNG;악화/NNG,60,31.0,19.0,1.855833920295893,hawkish
이겼/VV,60,29.0,23.0,1.4341717953478783,hawkish
국고채/NNG;하락/NNG;국고채/NNG;내리/VV,60,31.0,21.0,1.6790878326486651,hawkish
부진/NNG;금리/NNG;상승/NNG,60,18.0,28.0,0.7312156690566768,dovish
회비/NNG,60,17.0,26.0,0.7437150822029448,dovish
국고채/NNG;발행/NNG;증가/NNG,60,27.0,21.0,1.4624313381133536,hawkish
금리/NNG;인하/NNG;배제/NNG,60,14.0,32.0,0.4976328858857939,dovish
대출/NNG;조건/NNG;강화/NNG,60,29.0,23.0,1.4341717953478783,hawkish
실적/NNG;개선/NNG;기대/NNG;높/VA,60,27.0,19.0,1.6163714789673909,hawkish
티타임/NNG,60,33.0,14.0,2.6811241198744815,hawkish
풍요/NNG,60,25.0,21.0,1.3541030908456977,hawkish
수산업/NNG,60,15.0,33.0,0.5170211801410846,dovish
주채/NNG,60,20.0,31.0,0.7338365137486362,dovish
지표/NNG;경계/NNG,60,32.0,18.0,2.022127282329575,hawkish
사위/NNG,60,32.0,13.0,2.7998685447640277,hawkish
금리/NNG;인상/NNG;금융시장/NNG;불안/NNG,60,42.0,10.0,4.777275704503622,hawkish
구금/NNG,60,36.0,11.0,3.7225524970158093,hawkish
경제/NNG;지표/NNG;경계/NNG,60,29.0,23.0,1.4341717953478783,hawkish
최저/NNG;증가/NNG,60,31.0,17.0,2.0741673226836452,hawkish
세금개편안/NNG,60,1.0,49.0,0.023213195843069103,dovish
호조/NNG;강세/NNG,60,32.0,21.0,1.733251956282493,hawkish
